date_time,RME_176,RMESP
1998-01-14 15:00:00+00:00,206,
1998-01-14 16:00:00+00:00,214,
1998-01-14 17:00:00+00:00,209,
1998-01-14 18:00:00+00:00,216,
1998-01-14 19:00:00+00:00,223,
